Name,,r,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,,r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",,r,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,,r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))"
Unit,,考,,,,,,,,,,,,,,考,,考,,考,,考,,考,,考,,,考,,,,,,,,,,,,,,考,,考,,考,,考,,考,,考,
Note,"耳_TC=10^-3.5, p_d=10^-3.0, Simulation",,t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而,"耳_TC=10^-3.5, p_d=10^-3.0, Theory",t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而,"耳_TC=10^-2.0, p_d=10^-5.0, Simulation",,t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而,"耳_TC=10^-2.0, p_d=10^-5.0, Theory",t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而
,,40.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.28917,0.1162,-6.04139,0.11892,-6.37862,0.2374,,,,,,,,,,,,,,,40.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.54732,0.20488,-6.05594,0.14567,,,,,,,,,,,,,
,,40.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.29627,0.1319,-6.05479,0.1011,-6.39242,0.23844,,,,,,,,,,,,,,,40.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.55217,0.2177,-6.0675,0.1639,,,,,,,,,,,,,
,,40.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.30682,0.12605,-6.05574,0.09624,-6.38619,0.20257,,,,,,,,,,,,,,,40.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.55976,0.21636,-6.075,0.14027,,,,,,,,,,,,,
,,40.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.32094,0.14663,-6.04696,0.08923,-6.39266,0.20901,,,,,,,,,,,,,,,40.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.56398,0.20757,-6.06558,0.15414,,,,,,,,,,,,,
,,40.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.30025,0.12612,-6.05026,0.09263,-6.39445,0.19626,,,,,,,,,,,,,,,40.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.56834,0.20824,-6.07007,0.15052,,,,,,,,,,,,,
,,40.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.28133,0.12112,-6.04264,0.08897,-6.39651,0.19646,,,,,,,,,,,,,,,40.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.52831,0.20416,-6.06971,0.17833,,,,,,,,,,,,,
,,40.75,NaN,NaN,NaN,NaN,NaN,NaN,-6.30168,0.13434,-6.02737,0.11118,-6.41143,0.2116,,,,,,,,,,,,,,,40.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.53891,0.19295,-6.06835,0.17323,,,,,,,,,,,,,
,,40.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.31835,0.12976,-6.04427,0.12093,-6.41638,0.20358,,,,,,,,,,,,,,,40.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.55972,0.18354,-6.07567,0.16525,,,,,,,,,,,,,
,,40.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.33692,0.13108,-6.04275,0.13076,-6.41344,0.19092,,,,,,,,,,,,,,,40.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.60213,0.18689,-6.07417,0.17294,,,,,,,,,,,,,
,,41.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.33468,0.12733,-6.0414,0.12996,-6.42371,0.19125,,,,,,,,,,,,,,,41.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.59804,0.18835,-6.07963,0.17501,,,,,,,,,,,,,
,,41.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.34328,0.11188,-6.04142,0.13369,-6.43345,0.17878,,,,,,,,,,,,,,,41.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.61491,0.18983,-6.08873,0.18731,,,,,,,,,,,,,
,,41.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.36922,0.08996,-6.05058,0.13915,-6.41335,0.18203,,,,,,,,,,,,,,,41.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.62187,0.19133,-6.08743,0.17418,,,,,,,,,,,,,
,,41.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.37182,0.09194,-6.06841,0.14928,-6.39954,0.19823,,,,,,,,,,,,,,,41.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.60301,0.20184,-6.09408,0.19036,,,,,,,,,,,,,
,,41.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.36916,0.09613,-6.06182,0.14478,-6.4164,0.19665,,,,,,,,,,,,,,,41.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.58211,0.22114,-6.10351,0.18206,,,,,,,,,,,,,
,,41.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.37945,0.12031,-6.06044,0.13678,-6.41342,0.20494,,,,,,,,,,,,,,,41.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.5963,0.26551,-6.10184,0.18883,,,,,,,,,,,,,
,,41.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.39345,0.10848,-6.07615,0.13138,-6.40671,0.22463,,,,,,,,,,,,,,,41.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.58178,0.23845,-6.10943,0.18871,,,,,,,,,,,,,
,,41.75,NaN,NaN,NaN,NaN,NaN,NaN,-6.40485,0.14624,-6.08996,0.14329,-6.37193,0.19444,,,,,,,,,,,,,,,41.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.59793,0.24524,-6.10368,0.20572,,,,,,,,,,,,,
,,41.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.41348,0.13262,-6.08467,0.14142,-6.3925,0.18866,,,,,,,,,,,,,,,41.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.60342,0.25893,-6.11373,0.18643,,,,,,,,,,,,,
,,41.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.44597,0.13509,-6.09047,0.14811,-6.37187,0.15074,,,,,,,,,,,,,,,41.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.58347,0.26186,-6.11368,0.19886,,,,,,,,,,,,,
,,42.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.44701,0.15852,-6.0647,0.13908,-6.39533,0.17155,,,,,,,,,,,,,,,42.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.61719,0.28486,-6.12422,0.18257,,,,,,,,,,,,,
,,42.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.44971,0.15473,-6.06288,0.14803,-6.40176,0.14493,,,,,,,,,,,,,,,42.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.60579,0.27756,-6.1326,0.15221,,,,,,,,,,,,,
,,42.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.46674,0.17432,-6.06069,0.16261,-6.37989,0.16502,,,,,,,,,,,,,,,42.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.62831,0.26263,-6.13472,0.15917,,,,,,,,,,,,,
,,42.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.47439,0.17497,-6.07587,0.15631,-6.37202,0.11835,,,,,,,,,,,,,,,42.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.64377,0.26057,-6.13846,0.13089,,,,,,,,,,,,,
,,42.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.46144,0.15595,-6.08342,0.178,-6.36102,0.13278,,,,,,,,,,,,,,,42.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.62319,0.25121,-6.12776,0.13459,,,,,,,,,,,,,
,,42.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.46995,0.20019,-6.09039,0.16897,-6.35364,0.114,,,,,,,,,,,,,,,42.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.59567,0.24286,-6.13918,0.12373,,,,,,,,,,,,,
,,42.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.49158,0.21833,-6.10428,0.1607,-6.31271,0.11097,,,,,,,,,,,,,,,42.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.60553,0.23247,-6.14587,0.13683,,,,,,,,,,,,,
,,42.75,NaN,NaN,NaN,NaN,NaN,NaN,-6.50322,0.17426,-6.09692,0.15673,-6.32695,0.09622,,,,,,,,,,,,,,,42.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.6188,0.23566,-6.15947,0.12401,,,,,,,,,,,,,
,,42.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.50718,0.19591,-6.09382,0.1578,-6.33386,0.11057,,,,,,,,,,,,,,,42.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.65652,0.24024,-6.17785,0.12233,,,,,,,,,,,,,
,,42.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.54244,0.20294,-6.10526,0.15515,-6.34416,0.10136,,,,,,,,,,,,,,,42.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.6585,0.21856,-6.17331,0.12672,,,,,,,,,,,,,
,,43.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.54037,0.19388,-6.11085,0.15399,-6.34288,0.12061,,,,,,,,,,,,,,,43.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.6456,0.20385,-6.18459,0.13358,,,,,,,,,,,,,
,,43.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.57916,0.19211,-6.10287,0.15023,-6.35617,0.10742,,,,,,,,,,,,,,,43.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.64415,0.20499,-6.17995,0.12028,,,,,,,,,,,,,
,,43.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.55739,0.18171,-6.09196,0.15532,-6.35939,0.0959,,,,,,,,,,,,,,,43.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.67643,0.2265,-6.19798,0.10922,,,,,,,,,,,,,
,,43.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.55863,0.17297,-6.08928,0.17414,-6.36238,0.09032,,,,,,,,,,,,,,,43.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.72179,0.26666,-6.21692,0.09604,,,,,,,,,,,,,
,,43.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.5408,0.14053,-6.10683,0.15972,-6.38241,0.11121,,,,,,,,,,,,,,,43.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.68885,0.28645,-6.25372,0.09293,,,,,,,,,,,,,
,,43.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.59927,0.17203,-6.1202,0.16529,-6.37288,0.10662,,,,,,,,,,,,,,,43.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.68156,0.29837,-6.2653,0.08508,,,,,,,,,,,,,
,,43.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.59233,0.17384,-6.11433,0.16143,-6.35489,0.09704,,,,,,,,,,,,,,,43.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.69309,0.32633,-6.27178,0.08552,,,,,,,,,,,,,
,,43.75,NaN,NaN,NaN,NaN,NaN,NaN,-6.64178,0.18508,-6.13381,0.16032,-6.32966,0.07922,,,,,,,,,,,,,,,43.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.68887,0.33206,-6.31125,0.10314,,,,,,,,,,,,,
,,43.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.65716,0.19696,-6.14176,0.1417,-6.32972,0.09068,,,,,,,,,,,,,,,43.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.67098,0.33229,-6.3276,0.1015,,,,,,,,,,,,,
,,43.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.64541,0.16876,-6.14573,0.13982,-6.33479,0.0728,,,,,,,,,,,,,,,43.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.65503,0.35622,-6.33246,0.12359,,,,,,,,,,,,,
,,44.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.67299,0.16135,-6.13278,0.13624,-6.33028,0.05421,,,,,,,,,,,,,,,44.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.68917,0.34958,-6.35207,0.11671,,,,,,,,,,,,,
,,44.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.6776,0.15875,-6.13577,0.11758,-6.33822,0.05098,,,,,,,,,,,,,,,44.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.7137,0.34407,-6.34855,0.12139,,,,,,,,,,,,,
,,44.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.70127,0.18076,-6.12681,0.14125,-6.33895,0.06389,,,,,,,,,,,,,,,44.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.76449,0.371,-6.35596,0.14664,,,,,,,,,,,,,
,,44.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.71012,0.19847,-6.13124,0.14035,-6.34275,0.06256,,,,,,,,,,,,,,,44.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.75931,0.36805,-6.37257,0.16883,,,,,,,,,,,,,
,,44.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.72487,0.20135,-6.14167,0.1498,-6.32128,0.05001,,,,,,,,,,,,,,,44.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.75302,0.38901,-6.38287,0.16715,,,,,,,,,,,,,
,,44.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.73007,0.22031,-6.11832,0.15289,-6.31957,0.03186,,,,,,,,,,,,,,,44.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.75459,0.35768,-6.3981,0.18376,,,,,,,,,,,,,
,,44.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.75863,0.20032,-6.11585,0.14145,-6.31298,0.03875,,,,,,,,,,,,,,,44.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.77095,0.34195,-6.40756,0.18544,,,,,,,,,,,,,
,,44.75,NaN,NaN,NaN,NaN,NaN,NaN,-6.76832,0.2125,-6.12524,0.14311,-6.31405,0.054,,,,,,,,,,,,,,,44.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.78378,0.36549,-6.41943,0.19339,,,,,,,,,,,,,
,,44.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.75929,0.23712,-6.13494,0.17366,-6.29134,0.05727,,,,,,,,,,,,,,,44.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.78808,0.35495,-6.42128,0.19326,,,,,,,,,,,,,
,,44.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.76744,0.21097,-6.12727,0.1617,-6.28972,0.06024,,,,,,,,,,,,,,,44.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.83758,0.35013,-6.43248,0.21584,,,,,,,,,,,,,
,,45.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.79743,0.207,-6.12842,0.1638,-6.29555,0.06663,,,,,,,,,,,,,,,45.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.85845,0.33008,-6.45522,0.23554,,,,,,,,,,,,,
,,45.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.81638,0.21275,-6.12266,0.17411,-6.27757,0.05927,,,,,,,,,,,,,,,45.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.84944,0.32654,-6.47175,0.25414,,,,,,,,,,,,,
,,45.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.83134,0.27144,-6.11401,0.18812,-6.28391,0.05732,,,,,,,,,,,,,,,45.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.83669,0.35251,-6.4885,0.30729,,,,,,,,,,,,,
,,45.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.81008,0.26738,-6.12032,0.19426,-6.29291,0.05619,,,,,,,,,,,,,,,45.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.86501,0.35965,-6.49896,0.29138,,,,,,,,,,,,,
,,45.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.83563,0.24523,-6.12619,0.18386,-6.29879,0.07078,,,,,,,,,,,,,,,45.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.87138,0.37245,-6.52168,0.30649,,,,,,,,,,,,,
,,45.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.83638,0.24177,-6.11425,0.18003,-6.31833,0.04925,,,,,,,,,,,,,,,45.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.86453,0.37808,-6.51836,0.30231,,,,,,,,,,,,,
,,45.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.81205,0.22044,-6.11305,0.20476,-6.32427,0.08467,,,,,,,,,,,,,,,45.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.92734,0.37563,-6.5334,0.28191,,,,,,,,,,,,,
,,45.75,NaN,NaN,NaN,NaN,NaN,NaN,-6.79469,0.21484,-6.10378,0.19278,-6.34094,0.05501,,,,,,,,,,,,,,,45.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.91632,0.42066,-6.547,0.32493,,,,,,,,,,,,,
,,45.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.78135,0.20038,-6.1133,0.20363,-6.30586,0.02146,,,,,,,,,,,,,,,45.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.9334,0.45043,-6.56991,0.35156,,,,,,,,,,,,,
,,45.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.79121,0.19398,-6.10636,0.18912,-6.31392,0.02711,,,,,,,,,,,,,,,45.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.96522,0.45891,-6.5725,0.38235,,,,,,,,,,,,,
,,46.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.7947,0.17929,-6.1073,0.19657,-6.32628,0.03342,,,,,,,,,,,,,,,46.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.96807,0.44962,-6.57366,0.37123,,,,,,,,,,,,,
,,46.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.81066,0.13355,-6.10312,0.20012,-6.32251,0.02584,,,,,,,,,,,,,,,46.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.97804,0.45717,-6.60667,0.39116,,,,,,,,,,,,,
,,46.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.7811,0.09716,-6.12143,0.22602,-6.33688,0.03197,,,,,,,,,,,,,,,46.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.99259,0.49564,-6.61121,0.38472,,,,,,,,,,,,,
,,46.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.83158,0.12089,-6.13022,0.23266,-6.34256,0.021,,,,,,,,,,,,,,,46.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.01002,0.47266,-6.6067,0.38739,,,,,,,,,,,,,
,,46.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.8353,0.16044,-6.12788,0.22412,-6.37423,0.00532,,,,,,,,,,,,,,,46.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.04954,0.4627,-6.62203,0.43969,,,,,,,,,,,,,
,,46.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.85258,0.12974,-6.12915,0.20613,-6.37538,0.00463,,,,,,,,,,,,,,,46.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.05534,0.4631,-6.65273,0.50196,,,,,,,,,,,,,
,,46.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.88289,0.12039,-6.1486,0.21333,-6.37708,0.02105,,,,,,,,,,,,,,,46.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.05763,0.47301,-6.69535,0.57428,,,,,,,,,,,,,
,,46.75,NaN,NaN,NaN,NaN,NaN,NaN,-6.85674,0.1466,-6.14598,0.20627,-6.3702,0.03137,,,,,,,,,,,,,,,46.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.0653,0.46759,-6.6823,0.5073,,,,,,,,,,,,,
,,46.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.88877,0.18203,-6.15353,0.22157,-6.38397,0.04173,,,,,,,,,,,,,,,46.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.08525,0.41551,-6.72472,0.5512,,,,,,,,,,,,,
,,46.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.88612,0.21875,-6.16362,0.22417,-6.37538,0.03596,,,,,,,,,,,,,,,46.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.12171,0.39692,-6.73123,0.59318,,,,,,,,,,,,,
,,47.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.91112,0.25882,-6.1623,0.21663,-6.38745,0.04195,,,,,,,,,,,,,,,47.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.11249,0.42265,-6.7863,0.71479,,,,,,,,,,,,,
,,47.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.90586,0.27293,-6.15765,0.22364,-6.39951,0.06315,,,,,,,,,,,,,,,47.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.15132,0.43275,-6.8538,0.80187,,,,,,,,,,,,,
,,47.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.92941,0.28517,-6.16517,0.23576,-6.39526,0.05003,,,,,,,,,,,,,,,47.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.16973,0.4612,-6.93584,0.97142,,,,,,,,,,,,,
,,47.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.93176,0.25008,-6.16775,0.25798,-6.40057,0.05602,,,,,,,,,,,,,,,47.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.2162,0.44564,-6.94252,0.98901,,,,,,,,,,,,,
,,47.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.93926,0.25356,-6.16412,0.23101,-6.41831,0.04554,,,,,,,,,,,,,,,47.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.19485,0.44837,-7.02808,1.14145,,,,,,,,,,,,,
,,47.55,NaN,NaN,NaN,NaN,NaN,NaN,-7.01025,0.29717,-6.15611,0.2284,-6.39789,0.05577,,,,,,,,,,,,,,,47.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.21662,0.48231,-6.94447,0.93708,,,,,,,,,,,,,
,,47.65,NaN,NaN,NaN,NaN,NaN,NaN,-7.00907,0.24805,-6.16284,0.23223,-6.38741,0.03767,,,,,,,,,,,,,,,47.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.21726,0.55917,-6.98865,1.00906,,,,,,,,,,,,,
,,47.75,NaN,NaN,NaN,NaN,NaN,NaN,-7.00768,0.25918,-6.15113,0.22055,-6.37756,0.04916,,,,,,,,,,,,,,,47.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.22625,0.48636,-6.95961,0.93297,,,,,,,,,,,,,
,,47.85,NaN,NaN,NaN,NaN,NaN,NaN,-6.9845,0.22692,-6.16445,0.2169,-6.38637,0.06726,,,,,,,,,,,,,,,47.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.26692,0.46573,-7.02785,1.05989,,,,,,,,,,,,,
,,47.95,NaN,NaN,NaN,NaN,NaN,NaN,-6.96114,0.24011,-6.16916,0.22114,-6.3802,0.06695,,,,,,,,,,,,,,,47.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.23659,0.47647,-7.06608,1.12405,,,,,,,,,,,,,
,,48.05,NaN,NaN,NaN,NaN,NaN,NaN,-6.98286,0.2158,-6.16015,0.21343,-6.3887,0.07253,,,,,,,,,,,,,,,48.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.29367,0.48414,-7.11615,1.18096,,,,,,,,,,,,,
,,48.15,NaN,NaN,NaN,NaN,NaN,NaN,-6.99132,0.23366,-6.16292,0.22177,-6.39453,0.07646,,,,,,,,,,,,,,,48.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.32429,0.44691,-7.09474,1.10703,,,,,,,,,,,,,
,,48.25,NaN,NaN,NaN,NaN,NaN,NaN,-6.99048,0.2515,-6.17098,0.22857,-6.41504,0.06569,,,,,,,,,,,,,,,48.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.35639,0.44222,-7.14919,1.207,,,,,,,,,,,,,
,,48.35,NaN,NaN,NaN,NaN,NaN,NaN,-7.02056,0.29227,-6.17227,0.21366,-6.40509,0.08594,,,,,,,,,,,,,,,48.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.36359,0.44034,-7.03337,0.92569,,,,,,,,,,,,,
,,48.45,NaN,NaN,NaN,NaN,NaN,NaN,-7.04751,0.28115,-6.18792,0.23373,-6.39509,0.06707,,,,,,,,,,,,,,,48.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.40015,0.4742,-7.07152,0.97317,,,,,,,,,,,,,
,,48.55,NaN,NaN,NaN,NaN,NaN,NaN,-7.00075,0.24821,-6.17972,0.22132,-6.39053,0.08221,,,,,,,,,,,,,,,48.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.45191,0.48891,-7.01336,0.86921,,,,,,,,,,,,,
,,48.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.9965,0.26424,-6.19061,0.20134,-6.38249,0.0648,,,,,,,,,,,,,,,48.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.44601,0.4711,-7.03906,0.87337,,,,,,,,,,,,,
,,48.75,NaN,NaN,NaN,NaN,NaN,NaN,-7.06727,0.32171,-6.19216,0.20104,-6.38516,0.0462,,,,,,,,,,,,,,,48.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.48349,0.47293,-7.15752,1.05605,,,,,,,,,,,,,
,,48.85,NaN,NaN,NaN,NaN,NaN,NaN,-7.07259,0.31824,-6.19793,0.21516,-6.38564,0.05853,,,,,,,,,,,,,,,48.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.53794,0.44594,-7.09591,0.9104,,,,,,,,,,,,,
