   timestep             momentum      temperature  total_potential   total_pressure
     647000       5.88447735e-09      1.008437634      95690.25781  -0.004252342042
     647100       1.89473095e-08      1.018457055      95727.67188   0.002774949884
     647200      1.995909038e-08      1.002464056      95710.66406  -0.007028908003
     647300      1.428359742e-08      1.004576564      95749.92188   -0.01105510816
     647400      4.509005169e-09     0.9990382791      95651.39062  -0.003502657404
     647500      1.384445003e-08      0.997618854          95688.5   -0.01126624551
     647600       1.55518709e-08       1.00322938      95736.09375  -0.006243796553
     647700      2.190673243e-08      0.982409656      95762.59375    -0.0154098412
     647800      1.636920466e-08     0.9949557781       95734.4375  -0.006686638109
     647900      1.738720989e-08      1.014688015      95711.30469   0.004940270446
     648000      1.155847063e-08      1.002517223      95812.53125  -0.004732902627
     648100      4.556626187e-09      1.003546238        95708.375  -0.006411023438
     648200       1.24140298e-08     0.9975954294      95661.85156  -0.008144358173
     648300      1.800019156e-08      1.009239435      95630.96094  -0.006365864072
     648400       1.66485048e-08     0.9909649491      95804.28906  -0.005812417716
     648500      1.934279759e-08       1.00872767      95779.75781   0.002810549224
     648600      8.738695989e-09      1.011689663      95717.71875  -0.003362653311
     648700      3.451992692e-09     0.9791440368       95730.9375  -0.006729691289
     648800       1.07230731e-08     0.9962427616       95734.1875   0.005390272476
     648900      1.498439595e-08      1.000026822      95689.85938    -0.0105006732
     649000      2.504875596e-08     0.9913170934      95686.78125  -0.009612176567
     649100      1.818827933e-08     0.9951278567      95682.26562   -0.01062662248
     649200      1.257413285e-08     0.9896550179      95756.10938   -0.01288335864
     649300      1.607320499e-08     0.9993925095      95736.82031  -0.006839496549
     649400      1.136281913e-08     0.9911258221      95811.50781  -0.006110049319
     649500       9.98474281e-09      1.016857982      95847.17188   -0.01482732687
     649600      1.150771389e-08      1.003524542        95759.375   -0.01030546427
     649700      1.665454086e-08      1.009506345      95765.45312  -0.001397838583
     649800      1.354297918e-08     0.9950960279      95819.15625   -0.01530497801
     649900      1.125564264e-08     0.9957367778      95739.79688  -0.009287614375
     650000      2.013803879e-08     0.9913592935      95718.03125   0.003402979579
     650100      1.764500901e-08     0.9851375222      95652.17188   -0.01011892688
     650200      1.805379313e-08     0.9677940011      95777.78125   0.002762380755
     650300       2.05872368e-08      1.012518167      95648.38281 -0.0009367688326
     650400      2.132438759e-08     0.9958466291          95808.5 -0.0005114529631
     650500       1.16960317e-08      1.014489651      95770.60156   -0.01267592702
     650600      1.244511516e-08      1.013833046         95688.25  -0.005453960039
     650700      1.440891051e-08     0.9843531251      95760.36719   0.001754256315
     650800      1.195789601e-08      1.013791323      95625.76562  0.0004162283731
     650900      1.756067647e-08      1.000911832      95825.51562  -0.004286205862
     651000      8.666041218e-09     0.9978253841      95807.48438  -0.006158202421
     651100      9.703716941e-09      1.003991365      95749.51562   -0.01033194084
     651200      1.517033432e-08      1.002421141      95761.01562   -0.01025187038
     651300      1.747460843e-08      1.013433456      95728.99219   0.001843153266
     651400      1.345282818e-08      1.019068241      95722.95312  -0.001783011365
     651500      2.313451297e-08     0.9996469617      95748.04688  -0.004362434149
     651600      1.319194443e-08     0.9819227457      95702.19531   -0.01402519736
     651700      1.191118226e-08       1.00019896      95682.07812   -0.01280066185
     651800       1.48571262e-08     0.9852126241      95632.32812  -0.001122157555
     651900      1.077440892e-08     0.9893957376      95683.25781   0.003744353075
     652000      1.209296574e-08      1.019348145      95706.74219  0.0007470261771
     652100      1.636555425e-08      1.033721209      95693.98438   -0.01492967363
     652200      1.883350897e-08      1.013322234        95650.875   -0.01058353856
     652300      1.370167269e-08      1.021011949       95663.6875  -0.004649392795
     652400      1.189261667e-08     0.9992692471      95698.96094  -0.008904724382
     652500      4.882282578e-09      1.001167178      95710.05469   -0.01357977185
     652600      1.986373022e-08     0.9880049825      95728.55469  0.0003385606105
     652700      1.613171285e-08     0.9812496901       95745.8125  -0.008503888734
     652800      1.339723532e-08     0.9914235473      95712.07812   0.005596306641
     652900      2.027255697e-08     0.9795600176       95664.0625  -0.002959040459
     653000      1.387336646e-08     0.9675486684      95753.09375  -0.003185071517
     653100      1.607282307e-08     0.9918084145         95665.75   0.003752316814
     653200      4.529995046e-09      1.017713785      95698.42188  -0.005334060639
     653300      5.973405326e-09     0.9973549247      95751.03125  -0.003796570934
     653400       1.54908868e-08     0.9970343113      95686.95312   0.002022200963
     653500      1.400345262e-08      1.005717039       95704.1875   -0.00675052451
     653600      1.491891233e-08      1.015207052      95693.29688  -0.002195640933
     653700      1.959603679e-08      1.001428843      95708.76562  -0.003477474675
     653800      1.579802245e-08      0.971863687      95803.89062   -0.01081105229
     653900       1.48221293e-08     0.9841307998      95703.41406   -0.01273460686
     654000      1.908624547e-08     0.9666330814      95688.35938  -0.004190221895
     654100      1.365778868e-08     0.9840689301       95661.9375  -0.004493439104
     654200      1.624093038e-08     0.9966011643        95739.875    -0.0116737131
     654300      8.749655223e-09     0.9921931624      95742.71875   -0.01539191417
     654400      1.322179788e-08     0.9981492162      95718.10938   0.008965536952
     654500      1.114054893e-08     0.9946042895      95763.65625  -0.004197304603
     654600      1.795109839e-08      1.006665945      95787.59375   -0.00713173626
     654700       1.39669325e-08      1.003497362      95659.36719   -0.01131669059
     654800      1.850613529e-08     0.9856091142      95722.53125  -0.005393636879
     654900      1.791600823e-08     0.9872880578      95711.10156  -0.004361206666
     655000      1.472379729e-08      1.007518768      95702.42969 -0.0003371387429
     655100      6.068053171e-09      1.020397425       95680.0625  -0.007549563423
     655200      1.712005471e-08      1.009316206      95773.71094  -0.007100035902
     655300      1.596677279e-08      1.019275546       95747.6875  -0.001605261699
     655400      2.228910922e-08      0.997516036      95853.82812   -0.01538687572
     655500      6.633678051e-09      1.021146655      95774.64844  -0.005774544086
     655600      8.696695808e-09      1.015086651      95776.73438    -0.0107273357
     655700      1.125119908e-08     0.9992906451      95719.13281  -0.004202223849
     655800      4.957154243e-09      1.004537344      95662.10156   -0.01240466628
     655900      1.368263458e-08     0.9973787665      95755.78906   0.002141168807
     656000      8.209230629e-09     0.9895869493          95684.5  -0.008545975201
     656100      1.487364809e-08       0.99888134      95682.99219  0.0007900041528
     656200      9.154668135e-09      1.024623871        95742.875  0.0008245305507
     656300      1.031033392e-08      1.004729152      95686.28125  -0.002242429648
     656400      1.322747067e-08      1.007130027      95776.46875  -0.008090429008
     656500      2.006553501e-08     0.9821190834       95730.4375  -0.008133897558
     656600       1.08160263e-08      1.011762023       95659.5625  -0.007233601995
     656700      6.374918815e-09     0.9972512126      95690.76562   0.004911073949
     656800      1.786742843e-08      1.000415206      95736.61719   -0.01057270169
     656900      1.287861906e-08      1.010150552      95691.23438  -0.008507134393
     657000      1.180739329e-08      1.008879542      95711.29688   0.004663439002
     657100       1.67991594e-08      1.013082623       95735.3125  -0.003201462561
     657200      7.507595434e-09      1.012730598      95838.35156  -0.002795787761
     657300      1.050236254e-08      1.007176518      95791.15625   -0.01067359652
     657400      7.837612337e-09      1.007267237      95784.21875  -0.006860532798
     657500      9.331299289e-09      1.011508226       95640.6875  -0.002096804325
     657600      1.560728968e-08      1.005163431        95783.875  -0.005821156316
     657700      1.234682845e-08      1.017333508      95736.00781   0.002142219804
     657800      1.493782875e-08      1.026677251      95749.92188    0.01382374205
     657900      6.736797786e-09      1.036835194      95771.65625  -0.009627401829
     658000      1.422949492e-08      1.003649116       95790.1875  -0.007897290401
     658100      9.669411938e-09      1.013182998      95725.54688  -0.004380736966
     658200      4.378628571e-09      1.011334777      95786.08594   0.002237360459
     658300      1.073920775e-08      1.024794221      95773.51562   0.001953510335
     658400      1.136414163e-08      1.003894806      95713.14844  -0.007984377444
     658500      1.066053112e-08     0.9981204867      95729.39062   0.006689574569
     658600       1.20632162e-08     0.9944192767      95628.92188  -0.008961249143
     658700      6.210812753e-09     0.9890277982      95638.78125   -0.01822944358
     658800      1.601786614e-08     0.9829634428      95618.36719  -0.001786804409
     658900      7.044544503e-09     0.9899262786      95636.46875  -0.001085326192
     659000      1.508891145e-08     0.9864550829      95659.96875  -0.002071343362
     659100      9.409842683e-09     0.9838157296      95723.96875   0.002653010422
     659200       1.28134845e-08        1.0064044      95652.89844  -0.006712050643
     659300      7.330317686e-09     0.9917203784      95596.09375  -0.003351830412
     659400      4.682115584e-09      1.004065871      95636.82812  -0.006691605784
     659500      1.390351834e-08     0.9902863503      95734.14062   -0.01120959595
     659600      1.040067232e-08     0.9947952032      95689.20312 -1.808671004e-05
     659700      1.178835074e-08      1.004987121        95810.125   -0.01256078761
     659800      1.973670649e-08      1.014114141      95839.71875   -0.01326219458
     659900      8.008511188e-09       1.01511097      95663.90625   -0.01231368911
     660000      1.264937755e-08        1.0065521      95648.59375  -0.006044083275
     660100      1.396362936e-08      0.985106349      95711.89062   0.006266276818
     660200      1.816147055e-08     0.9902226925      95743.21875   -0.01078512333
     660300      5.009723747e-09     0.9903445244      95743.84375  -0.002761353971
     660400      8.918798144e-09     0.9963829517      95701.49219  -0.003521728795
     660500      8.982547151e-09      1.002107143      95771.39062  -0.004524322692
     660600      1.055921128e-08      1.006709695      95751.01562  -0.007355179638
     660700       1.40690144e-08       1.01183033      95718.61719  -0.000427457504
     660800       7.45359241e-09      1.003541231      95715.84375  -0.009399242699
     660900      1.399122862e-08      1.011524677       95741.4375   -0.01642111689
     661000      5.954960525e-09     0.9929420352      95816.98438  -0.009146717377
     661100      1.602211164e-08     0.9989088178      95682.34375  -0.002162505407
     661200       1.26520332e-08     0.9937230349      95744.82031   -0.01252144761
     661300      1.952071749e-08      1.013148308      95725.03125  -0.004864075221
     661400      1.663769567e-08      0.985204041      95744.26562   -0.00546814315
     661500      1.293583018e-08      1.014729142      95718.42188  -0.007053242996
     661600      1.442507358e-08     0.9911065698      95779.64062  0.0001294286049
     661700      1.233180136e-08      1.014688611      95733.33594  -0.005312803201
     661800      1.293225793e-08      1.023803353      95735.29688 -0.0001242798899
     661900      1.219572354e-08     0.9913145304      95753.55469   -0.01617162861
     662000        8.0494722e-09      1.004380584       95728.4375  0.0005164736067
     662100      1.590988141e-08     0.9926064014      95764.40625   0.002964025829
     662200      8.313128852e-09      1.023129106      95672.73438   0.005074169952
     662300      1.818384554e-08      1.004259944      95773.64062  -0.004585237242
     662400      1.534215777e-08      1.009469151       95725.1875  -0.006716771051
     662500      1.004781325e-08      1.006805658      95751.82812  -0.002516441513
     662600      1.200314159e-08      1.003707886      95768.01562   -0.01072045602
     662700      1.191401111e-08      1.005534053      95741.89062   -0.01584359631
     662800      5.074054066e-09      1.032645702       95644.0625   0.005607292987
     662900      8.729793777e-09      1.014506102        95646.125 -0.0004070569412
     663000      1.563073404e-08      1.002727389      95718.71875  -0.002369747497
     663100       1.38856473e-08     0.9944993854        95696.625  -0.005041825119
     663200      9.784089094e-09     0.9969760776      95671.30469    0.00259160134
     663300      1.640541392e-08     0.9979413748      95635.84375  -0.006315074395
     663400      2.505867336e-08      1.009557605      95830.89844  -0.007857368328
     663500       1.94435632e-08      1.011900902      95824.66406  -0.007967023179
     663600      1.874859379e-08     0.9886798263      95710.53906  -0.005961805116
     663700      1.832735386e-08     0.9834694266      95718.46875  -0.006206616294
     663800      1.487791312e-08     0.9740123153        95694.375   -0.01267923415
     663900      1.908157188e-08     0.9916807413      95730.92969  -0.004392046016
     664000       1.76647621e-08      1.019421458      95746.32812   0.004607496783
     664100      1.443645825e-08      1.024365544      95719.73438   0.001505131368
     664200      1.964081875e-08       1.02935338      95678.02344  -0.003964866512
     664300      1.869885047e-08      1.003069162      95783.71875 -0.0007510665455
     664400      1.739242705e-08     0.9917939305      95769.07812  -0.007414614782
     664500      1.147465589e-08      1.015954733      95772.21094  -0.002742958255
     664600      1.608748335e-08      1.006339192      95725.03125  -0.006275956053
     664700      1.693044815e-08      1.011371493      95761.23438   -0.01080588624
     664800      1.468290289e-08      1.006510019      95790.10938 -0.0002479327668
     664900      1.642346881e-08     0.9995273352      95780.48438   -0.01046096254
     665000      1.973807606e-08      1.011687636      95698.36719  -0.004566156771
     665100      3.496727796e-09     0.9974994659      95694.39062  -0.007106580306
     665200      1.680622219e-08      1.006807208            95607  -0.001690564211
     665300      1.140916517e-08      1.011591673      95671.10938   0.003579901299
     665400      1.364789348e-08     0.9951529503      95798.03906  -0.004056739621
     665500      1.258000992e-08      1.026312351      95652.64062  -0.008763602935
     665600      1.742680311e-08     0.9998127818      95760.21094  -0.009671996348
     665700      8.092020387e-09     0.9969323874      95812.35938   0.001677242108
     665800      1.732491661e-08     0.9956073761      95772.63281  -0.006597909145
     665900      1.210395517e-08      1.000366807      95703.49219  -0.003815991106
     666000      1.909211456e-08     0.9942788482      95796.89844    -0.0100050373
     666100      7.386041112e-09      1.008060575      95693.42188  -0.001802330022
     666200      1.902031244e-08     0.9901891947      95621.39062  -0.009214838967
     666300      1.248481762e-08     0.9966780543      95690.03125 -0.0005797505728
     666400      1.513016379e-08     0.9915804863      95729.42969   -0.01362396404
     666500      2.142576427e-08      0.989389956          95665.5 -0.0007657089736
     666600      6.539956576e-09       1.00372088      95656.20312    0.01049516629
     666700      1.898595237e-08      1.006413579      95715.98438  -0.007739292458
     666800      1.381222425e-08      1.010510683      95676.20312  -0.001187258284
     666900      1.875575961e-08       1.00814712      95744.69531  -0.006794072222
     667000       8.35428704e-09      1.009177327      95650.24219  -0.002346671186
     667100      1.311497488e-08     0.9976795912      95722.54688   -0.01235652156
     667200      8.807431229e-09      1.005796075      95741.89844  -0.002201822819
     667300      1.704838937e-08     0.9902843833      95740.82031   -0.01496940665
     667400      1.234307057e-08     0.9851991534      95737.40625   -0.01456042007
     667500      9.222016928e-09      1.000289202      95669.44531    0.00459266454
     667600      1.899492119e-08      1.022306919      95661.13281  -0.004615621641
     667700      5.538569603e-09     0.9952136874      95786.14062  -0.002690989757
     667800      1.553456208e-08     0.9821775556      95806.90625  -0.003906106809
     667900      1.900617619e-08     0.9997925758      95714.01562  -0.009627751075
     668000       1.24583206e-08     0.9883530736      95695.09375  -0.005934366025
     668100      1.178447118e-08     0.9690462947      95704.26562  -0.008971074596
     668200      1.033349228e-08     0.9749330878      95661.58594  -0.002078955993
     668300      1.532353799e-08      1.014894247      95698.51562  -0.004036758561
     668400      9.290237024e-09      1.007253408      95686.53125  -0.004831425846
     668500      2.146446043e-08      1.012261391       95700.1875  -0.001465050038
     668600      1.560460738e-08      1.003038645      95754.32812   -0.01291142963
     668700       1.27838975e-08     0.9998647571        95643.125   0.000408726075
     668800      1.654368731e-08     0.9884408712      95680.60156  -0.004321801011
     668900      1.821282858e-08     0.9986772537      95698.92969  -0.001517795608
     669000      1.281350137e-08      1.009162068      95656.07812 -0.0006382718566
     669100      1.577994979e-08      1.000533104      95651.03906  -0.009014016949
     669200      1.491592272e-08     0.9879459739      95718.70312  -0.005175766535
     669300      1.450069576e-08     0.9891700745      95747.84375   -0.01835266687
     669400      2.358709317e-08      1.006207466      95774.04688  -0.009859756567
     669500      1.251393567e-08       1.00889051       95712.0625   -0.01076923124
     669600      1.491279633e-08      1.020828366      95689.51562  -0.007138801273
     669700      1.322140886e-08      1.002879381      95675.96094   0.006369078532
     669800      1.744791867e-08     0.9985854626      95676.76562    0.01347090304
     669900       1.36845717e-08     0.9989602566      95631.89844    0.01095601544
     670000      1.438260799e-08      1.007784486      95657.07031  -0.002910737181
     670100      6.732042923e-09     0.9931041002      95677.01562   -0.01283690985
     670200      1.320136445e-08      1.002701163      95689.78906 -0.0009230536525
     670300      7.678946368e-09     0.9969550967       95760.8125   0.001558552496
     670400       1.49302597e-08      0.990793705       95769.8125  -0.004979563411
     670500      8.072625235e-09     0.9986616969       95709.6875  -0.007258802652
     670600      1.775195102e-08      1.016273856        95704.875   -0.01149291173
     670700      1.193912702e-08      1.006521463      95635.73438   0.003108286764
     670800      1.228032254e-08     0.9736050963      95624.92188  -0.003547896398
     670900      2.078802375e-08      0.987219274      95724.97656   -0.00966665335
     671000      7.564083582e-09      1.004223108      95752.90625   -0.01331925485
     671100       2.00602539e-08      1.001633286       95832.4375  -0.008307460696
     671200      2.672806865e-08      1.006908178      95791.49219  -0.005634663627
     671300      1.980830255e-08      1.006708264      95755.98438   0.005173878744
     671400      1.601254596e-08      1.005343795      95823.45312   0.002614010824
     671500      1.343231304e-08      1.005829453      95774.85938  -0.007847326808
     671600      2.037818092e-08      1.004125476      95679.92188  0.0009201834328
     671700      1.792456672e-08     0.9996178746      95611.90625  -0.004233681131
     671800      1.065587707e-08     0.9973788857        95610.375  -0.008713692427
     671900       1.53443942e-08     0.9892972708      95665.60938   -0.01131161209
     672000      1.563149077e-08     0.9992929101            95656    -0.0030836605
     672100      1.179375264e-08     0.9942958355      95757.71875  -0.008462098427
     672200        5.1267528e-09      1.015415788            95686  0.0005999833229
     672300      1.373186631e-08     0.9966296554      95795.69531   -0.01044638176
     672400      1.587940091e-08       1.01018858      95724.39062   -0.00841589272
     672500      1.679590333e-08      1.001395583      95793.46875  -0.005688676611
     672600      3.687681938e-09     0.9933264852      95635.10938  -0.006848928519
     672700      1.159303586e-08     0.9983921051      95683.96875  -0.006556061562
     672800      1.480290823e-08     0.9984614849      95823.78125  -0.005672051571
     672900      4.652321195e-09     0.9925045967      95688.92188  -0.003609009553
     673000       1.85211384e-08      1.001343489        95720.125  -0.005903019104
     673100      1.448086184e-08      1.005091548      95674.94531  -0.001770064584
     673200      1.057267163e-08     0.9830963016      95805.42188   -0.01141028106
     673300      1.428829233e-08      1.001192451      95712.21094   -0.01012486126
     673400      1.177389919e-08      1.009630322      95782.11719   -0.01703276113
     673500      1.379831005e-08      1.001703739      95850.53125  -0.007271767128
     673600      1.475075262e-08      1.001208663      95717.20312   0.001693460974
     673700      6.340120873e-09      1.013667822      95692.45312   -0.01085117366
     673800      1.254768822e-08      1.014833093      95755.42969  -0.008273009211
     673900      1.748264467e-08      1.019989371      95730.32031  -0.004516303539
     674000      1.248396941e-08      1.020203829      95608.60938  -0.009208833799
     674100      9.394335088e-09      1.000268221      95679.16406   0.005055041052
     674200      2.128811083e-08     0.9797182679      95735.74219   -0.01093498804
     674300      1.102208902e-08      1.002523422       95692.8125   -0.01096950099
     674400      1.446279363e-08      1.015798569      95687.45312  -0.004513760097
     674500      1.709735997e-08      1.004938006      95798.67188   -0.01040894538
     674600       1.77297963e-08      1.016067743         95731.25  -0.002150596352
     674700      2.352219575e-08     0.9956636429      95811.01562 -0.0008933757199
     674800      2.078952654e-08     0.9925292134      95784.78125   -0.01260968205
     674900      1.952768613e-08     0.9918935299        95676.875  -0.001691518002
     675000      1.592624876e-08     0.9986291528      95659.90625   0.008151901886
     675100      1.412844952e-08      1.013646841      95750.21875  -0.003133191261
     675200      1.400038308e-08      1.032391787      95689.30469   -0.01276660804
     675300      1.693123686e-08     0.9890424609      95732.98438   -0.01650180481
     675400      9.574724125e-09      0.993119657      95747.17188   0.001041941927
     675500      1.405515082e-08     0.9948559403      95802.32031  -0.001372293802
     675600      2.217989525e-08       1.00579071      95806.60156   -0.01130913943
     675700      1.130639937e-08     0.9867413044            95717   0.007350635715
     675800      2.304363989e-08      1.020419121      95791.70312  -0.006825353019
     675900      9.309283122e-09      1.006404757      95742.70312  -0.006156842224
     676000      1.720077236e-08      1.012507677      95765.36719  -0.007323205471
     676100      2.169656099e-08     0.9967417121       95820.1875   -0.01334786881
     676200      1.554219331e-08      1.004778743      95721.89062   0.004629186355
     676300        5.9699099e-09      1.016960502      95785.80469   0.003050370375
     676400      1.527872406e-08      1.021775365      95829.22656  -0.004155390896
     676500      8.854547318e-09      1.015461206      95801.79688  -0.008310264908
     676600      1.518889015e-08      1.006058812      95764.91406   0.002179187955
     676700      2.118461495e-08      1.004922152      95774.82812  -0.005176053382
     676800      1.117096016e-08      1.010236979      95817.57031  -0.003766756039
     676900      5.000003966e-09      1.007352114      95850.41406  -0.008981765248
     677000       1.30683091e-08      1.020128846      95723.39844  -0.008107513189
     677100      1.719256204e-08     0.9903818965      95804.76562  -0.004848558456
     677200       5.79554893e-09      1.003695965      95682.95312   -0.01714804769
     677300      1.849375408e-08     0.9983246326      95681.02344  0.0006092739641
     677400      2.263358212e-08     0.9938374162      95717.05469  0.0008677646401
     677500      1.163697316e-08     0.9966045022      95700.30469 -0.0003232690215
     677600      9.931675926e-09      1.019844055      95673.85156    -0.0127577493
     677700      1.732497878e-08      1.007468343      95873.89062  -0.001916082925
     677800      1.908812663e-08      1.008378029      95762.10938  -0.007144519594
     677900      1.950270878e-08       0.99884516      95792.70312  -0.001573203714
     678000      2.156181367e-08     0.9878992438      95678.45312   -0.00590500189
     678100      1.091206503e-08       1.00234139      95705.66406   -0.01116324868
     678200      5.569384065e-09      1.000907421         95739.25  -0.008784908801
     678300      1.229269309e-08     0.9925099611      95693.60938  0.0005485713482
     678400      2.064931159e-08     0.9826586843      95720.54688  -0.003434894141
     678500      1.863081955e-08     0.9769429564        95698.125  -0.006215867121
     678600       1.53012607e-08     0.9962863922       95685.4375  -0.002399116522
     678700      1.400250227e-08      1.001665473      95743.54688  0.0004211827763
     678800       1.35168694e-08     0.9853652716      95774.71094   -0.01177228428
     678900      1.717528519e-08     0.9962295294      95805.51562   -0.01264552027
     679000      1.554270668e-08      1.003843307      95720.35938   0.007965696976
     679100      1.370534086e-08     0.9976319671      95692.89844 -0.0009072498651
     679200      1.085073542e-08     0.9959834218      95767.17188  -0.009745495394
     679300      1.622606938e-08     0.9946425557      95829.17188   -0.02011121251
     679400      1.563267205e-08      1.007870317      95756.60938   -0.01002242602
     679500      1.340532751e-08     0.9996570945      95713.26562   0.000381706428
     679600      8.965061582e-09      1.017016053      95685.85938   0.002643026412
     679700      1.286227747e-08     0.9862080812      95806.76562   -0.00839366857
     679800      1.045935338e-08     0.9979367852      95796.01562  -0.002730907872
     679900      1.055328092e-08       1.02359879      95689.82031  -0.003319710493
     680000      2.108728125e-08      1.006055593        95778.875   -0.01450279448
     680100      1.926004956e-08      1.000507712        95744.375  -0.008594476618
     680200      1.833923946e-08      1.010558963      95743.30469  -0.008043459617
     680300      1.971043417e-08      1.011433244      95675.51562  -0.007977219298
     680400      7.921148182e-09      1.016585469      95803.79688  -0.006855706684
     680500      1.827175922e-08      1.006444573      95765.67969  -0.006172452122
     680600      1.347150569e-08      1.024133921       95774.6875  -0.002546119504
     680700      1.794534654e-08     0.9915934205        95723.625  -0.005799780134
     680800      1.373738723e-08     0.9743622541      95731.04688  -0.007184393704
     680900      1.256300308e-08     0.9941253662       95634.8125  -0.001918900176
     681000      1.465440747e-08     0.9913877845      95766.47656   0.004619129933
     681100      1.100860469e-08     0.9961871505      95839.35938  -0.006871805992
     681200      1.451215503e-08     0.9880818129      95802.98438  -0.009414428845
     681300      1.390921867e-08      1.011530042            95833   -0.01247026119
     681400      1.293766605e-08      1.018111348       95862.1875  -0.007265307009
     681500      8.730141055e-09      1.013574362      95822.33594  -0.006397246383
     681600      1.681169337e-08      1.016437054      95790.73438   -0.01351638883
     681700      2.023381462e-08     0.9929430485      95797.82812   -0.01385824848
     681800      1.824208162e-08     0.9987983704      95767.98438   -0.01073308941
     681900      1.220402979e-08     0.9998412728      95744.85938   -0.01125605404
     682000      1.025607421e-08     0.9924193621      95776.92188  -0.006376585457
     682100      5.560325977e-09       1.00210762      95742.32812   -0.00423817616
     682200      1.285711182e-08      1.016341567      95821.57812  -0.008143863641
     682300      1.233567026e-08      1.015256286      95819.35156  -0.002111429116
     682400      9.737481932e-09      1.020668268      95844.60938   0.001759025268
     682500      5.183113938e-09      1.009788752      95815.59375  -0.007883906364
     682600      1.716844622e-08      1.003189921      95703.72656   0.001444856985
     682700      1.772944813e-08     0.9794511199      95783.65625  -0.001475290046
     682800      1.472846467e-08     0.9886317253       95784.5625   -0.01736602746
     682900      1.356550161e-08     0.9913609624      95702.69531  -0.006667421199
     683000      7.571139271e-09      1.000708938      95755.77344  -0.006342001725
     683100      1.474088851e-08     0.9948236942       95713.4375  -0.007478607353
     683200      1.382079429e-08     0.9794053435       95793.0625  -0.006623930763
     683300      1.139967143e-08      1.007386208      95711.98438  -0.008392953314
     683400       2.16307452e-08      1.004453778      95817.64062  -0.002688296139
     683500      1.244168413e-08       1.00179255      95808.28906 -8.574407548e-05
     683600      2.121090503e-08     0.9862177968      95791.90625   -0.01030888595
     683700      1.099460345e-08     0.9992857575      95773.84375  -0.006939498708
     683800      1.079588596e-08      1.001258135      95714.07031    0.01043063309
     683900      9.662169731e-09      1.013468385      95760.35938  0.0001465129462
     684000      2.122669862e-08      1.011480093      95799.15625  -0.006478490774
     684100      1.557426188e-08     0.9935007095       95823.5625   -0.01096060779
     684200      8.821421815e-09      1.006946325        95721.375  -0.004900875967
     684300      1.162098062e-08      1.017716646      95737.01562  -0.002194373636
     684400      1.232508673e-08      1.005816817      95784.85938   -0.01034501102
     684500      9.163288794e-09     0.9830858707      95755.17188   -0.01537693106
     684600      1.214856749e-08      1.005051017       95745.6875  -0.009430836886
     684700      1.042095832e-08     0.9907207489      95687.53906   -0.01061003283
     684800      1.382097281e-08     0.9908166528       95812.8125   0.002624370158
     684900      1.331688448e-08     0.9946231842      95735.80469   -0.02550252154
     685000      1.402204219e-08     0.9943481684      95668.72656  0.0007982968818
     685100       5.36848388e-09     0.9962455034      95747.51562  -0.005575422663
     685200      9.216509333e-09      1.019711971        95681.625  -0.008297353052
     685300      1.438453001e-08      1.021929145      95682.55469   0.004467589781
     685400      1.850020936e-08     0.9794918895      95776.46875  -0.002151068766
     685500      1.250600068e-08        1.0089221            95812  -0.001213050331
     685600       1.06393232e-08      1.004590034      95717.96875  -0.009216583334
     685700      2.269855237e-08      1.002666235      95690.90625   0.001171268988
     685800      8.524392747e-09     0.9900676608      95738.78125   -0.01739374921
     685900      1.513748771e-08      1.000952363      95766.92188   -0.01116248034
     686000      8.620359537e-09     0.9948633909      95663.67188   -0.00213662954
     686100      1.531061855e-08       1.00558567      95779.59375   -0.01029084809
     686200      2.427851697e-08      1.006244063      95693.54688   0.007783098612
     686300      1.322347654e-08      1.009859443      95717.17188   0.004059459548
     686400      1.423345264e-08      1.024111629      95609.19531  -0.004813851323
     686500      1.668505867e-08      1.015548229      95673.24219   -0.00661067944
     686600      1.956758133e-08     0.9965283871      95718.19531  -0.003626509104
     686700      1.313211584e-08      1.010300517      95664.19531   0.006180660799
     686800      1.110468428e-08      1.009119511      95697.17969  -0.004520913586
     686900       1.64480376e-08      0.995836556      95721.25781 -0.0001991216122
     687000      8.031663334e-09      1.002938628      95714.98438   -0.01010362618
     687100      6.090060012e-09     0.9958149791      95810.50781   0.001312094508
     687200      4.716920188e-09      1.022926927      95851.44531  -0.009922821075
     687300      1.248004633e-08      1.018654823      95813.65625  -0.004769640975
     687400      1.720083453e-08     0.9737216234      95833.17188  -0.007722861599
     687500      9.665403589e-09      1.004706621      95768.66406   -0.00428726105
     687600      5.369163336e-09      1.008553982      95636.01562   -0.01062112022
     687700      1.153253582e-08     0.9852163792      95644.53125    -0.0055610938
     687800      1.677786976e-08      1.017769217      95684.52344 -0.0001916369947
     687900      1.913393177e-08     0.9952519536      95782.07031  -0.009680788033
     688000      1.605846478e-08       1.00488627      95821.53125  -0.005986127071
     688100      1.590036014e-08      1.017928004      95734.14844  -0.005915414076
     688200      7.555192028e-09      1.007860184      95780.96875   -0.01386120636
     688300      1.735718413e-08      1.002811313       95697.5625  -0.002041480038
     688400      1.362525115e-08     0.9991486669      95693.21094  -0.002002303954
     688500      7.610845287e-09      1.010946035      95644.32812   0.006771348882
     688600      1.291401741e-08      1.002143502      95751.27344  -0.003401034512
     688700      1.828308527e-08     0.9935825467      95743.03125   -0.01266308594
     688800      1.525733317e-08     0.9883923531      95628.35938    0.00191464345
     688900      8.341836555e-09     0.9845516086      95690.07812   0.005562851205
     689000      7.115672052e-09      0.997089982      95728.10156   0.006689238828
